participant_uid,participant_index,trial_number,pattern_id,success,step_index,step_id,timestamp,interval_from_last,op_fn_raw,op_canonical,operation_text,primitive_a,primitive_b,primitive_input,operand_a_symbol,operand_a_type,operand_b_symbol,operand_b_type,operand_input_symbol,operand_input_type,operand_a_key,operand_b_key,operand_input_key,output_symbol,output_key,symbolic_expr,symbolic_expr_with_output,operands_json,pattern_after_json
P_1769024040967_evnpep8tk,1,4,4,1,2,s1769024700531_13,1769024700531,19433,invert,invert,invert(•),,,,,none,,none,W2,intermediate,,,pat_0262d2f9d0769abf,W3,pat_cb2f569bb4c7d74c,invert(W2),W3 = invert(W2),"{""input"":[[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1,0,0],[0,0,0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,1,0,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,0,0,0]]}","[[1,1,1,1,1,1,1,1,1,0],[1,1,1,1,1,1,1,1,0,1],[1,1,1,1,1,1,1,0,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,1,1,1,0,1,1,1,1],[1,1,1,1,0,1,1,1,1,1],[1,1,1,0,1,1,1,1,1,1],[1,1,0,1,1,1,1,1,1,1],[1,0,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1]]"
P_1769024040967_evnpep8tk,1,4,4,1,3,s1769024729133_849,1769024729133,28602,overlap,overlap,"overlap(1, 3)",,,,W1,intermediate,W3,intermediate,,none,pat_6135e7f3a3efb0a5,pat_cb2f569bb4c7d74c,,W4,pat_48e0827bff6a9bb1,"overlap(W1, W3)","W4 = overlap(W1, W3)","{""a"":[[0,1,1,1,1,1,1,1,1,1],[1,0,1,1,1,1,1,1,1,1],[1,1,0,1,1,1,1,1,1,1],[1,1,1,0,1,1,1,1,1,1],[1,1,1,1,0,1,1,1,1,1],[1,1,1,1,1,0,1,1,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,1,1,1,1,1,0,1,1],[1,1,1,1,1,1,1,1,0,1],[1,1,1,1,1,1,1,1,1,0]],""b"":[[1,1,1,1,1,1,1,1,1,0],[1,1,1,1,1,1,1,1,0,1],[1,1,1,1,1,1,1,0,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,1,1,1,0,1,1,1,1],[1,1,1,1,0,1,1,1,1,1],[1,1,1,0,1,1,1,1,1,1],[1,1,0,1,1,1,1,1,1,1],[1,0,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1]]}","[[0,1,1,1,1,1,1,1,1,0],[1,0,1,1,1,1,1,1,0,1],[1,1,0,1,1,1,1,0,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,0,1,1,1,1,0,1,1],[1,0,1,1,1,1,1,1,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769024040967_evnpep8tk,1,4,4,1,4,s1769024834111_589,1769024834111,104978,invert,invert,invert(•),,,square,,none,,none,square,primitive,,,,W5,pat_47865e4c5776e3ec,invert(square),W5 = invert(square),"{""input"":[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]}","[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769024040967_evnpep8tk,1,4,4,1,5,s1769024886590_309,1769024886590,52479,overlap,overlap,"overlap(5, 4)",,,,W5,intermediate,W4,intermediate,,none,pat_47865e4c5776e3ec,pat_48e0827bff6a9bb1,,W6,pat_ee6d72e752d9b05f,"overlap(W5, W4)","W6 = overlap(W5, W4)","{""a"":[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]],""b"":[[0,1,1,1,1,1,1,1,1,0],[1,0,1,1,1,1,1,1,0,1],[1,1,0,1,1,1,1,0,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,0,1,1,1,1,0,1,1],[1,0,1,1,1,1,1,1,0,1],[0,1,1,1,1,1,1,1,1,0]]}","[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769024040967_evnpep8tk,1,4,4,1,6,s1769024909852_341,1769024909852,23262,subtract,subtract,"subtract(4, 6)",,,,W4,intermediate,W6,intermediate,,none,pat_48e0827bff6a9bb1,pat_ee6d72e752d9b05f,,W7,pat_a300f6625eb02aa9,"subtract(W4, W6)","W7 = subtract(W4, W6)","{""a"":[[0,1,1,1,1,1,1,1,1,0],[1,0,1,1,1,1,1,1,0,1],[1,1,0,1,1,1,1,0,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,0,1,1,1,1,0,1,1],[1,0,1,1,1,1,1,1,0,1],[0,1,1,1,1,1,1,1,1,0]],""b"":[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]}","[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769024040967_evnpep8tk,1,5,5,1,0,s1769024953694_924,1769024953694,38561,invert,invert,invert(•),,,,,none,,none,H13,helper,,,pat_ee6d72e752d9b05f,W1,pat_4e0d530eae420085,invert(H13),W1 = invert(H13),"{""input"":[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]}","[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769024040967_evnpep8tk,1,6,6,1,0,s1769024971863_508,1769024971863,13647,add,add,"add(•, •)",,,,H13,helper,H13,helper,,none,pat_ee6d72e752d9b05f,pat_ee6d72e752d9b05f,,W1,pat_ee6d72e752d9b05f,"add(H13, H13)","W1 = add(H13, H13)","{""a"":[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]],""b"":[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]}","[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769024040967_evnpep8tk,1,7,7,1,0,s1769025012460_994,1769025012460,36698,invert,invert,invert(•),,,,,none,,none,H11,helper,,,pat_48e0827bff6a9bb1,W1,pat_ac83589f1f60c0fa,invert(H11),W1 = invert(H11),"{""input"":[[0,1,1,1,1,1,1,1,1,0],[1,0,1,1,1,1,1,1,0,1],[1,1,0,1,1,1,1,0,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,0,1,1,1,1,0,1,1],[1,0,1,1,1,1,1,1,0,1],[0,1,1,1,1,1,1,1,1,0]]}","[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
P_1769024040967_evnpep8tk,1,7,7,1,1,s1769025027029_133,1769025027029,14569,add,add,"add(•, 1)",,,,H5,helper,W1,intermediate,,none,pat_91d6789c67994948,pat_ac83589f1f60c0fa,,W2,pat_4cc9b9c9835145a9,"add(H5, W1)","W2 = add(H5, W1)","{""a"":[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]],""b"":[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]}","[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769024040967_evnpep8tk,1,8,8,1,0,s1769025177959_554,1769025177959,147618,overlap,overlap,"overlap(•, •)",,,,H4,helper,H2,helper,,none,pat_07036ac7784e9183,pat_c8831b8bf05db690,,W1,pat_fee303a45ba57f05,"overlap(H4, H2)","W1 = overlap(H4, H2)","{""a"":[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]],""b"":[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]}","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769024040967_evnpep8tk,1,9,9,1,0,s1769025303567_739,1769025303567,122039,overlap,overlap,"overlap(•, •)",,,,H4,helper,H2,helper,,none,pat_07036ac7784e9183,pat_c8831b8bf05db690,,W1,pat_fee303a45ba57f05,"overlap(H4, H2)","W1 = overlap(H4, H2)","{""a"":[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]],""b"":[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]}","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769024040967_evnpep8tk,1,9,9,1,1,s1769025332635_139,1769025332635,29068,add,add,"add(•, 1)",square,,,square,primitive,W1,intermediate,,none,,pat_fee303a45ba57f05,,W2,pat_70a2df5638f678ee,"add(square, W1)","W2 = add(square, W1)","{""a"":[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]],""b"":[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]}","[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769024040967_evnpep8tk,1,10,10,1,0,s1769025398936_823,1769025398936,52014,add,add,"add(•, •)",,square,,H17,helper,square,primitive,,none,pat_fee303a45ba57f05,,,W1,pat_70a2df5638f678ee,"add(H17, square)","W1 = add(H17, square)","{""a"":[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]],""b"":[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]}","[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769024040967_evnpep8tk,1,10,10,1,1,s1769025406881_734,1769025406881,7945,invert,invert,invert(•),,,,,none,,none,W1,intermediate,,,pat_70a2df5638f678ee,W2,pat_12e07403e60a3712,invert(W1),W2 = invert(W1),"{""input"":[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]}","[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769024040967_evnpep8tk,1,11,11,1,0,s1769025444514_466,1769025444514,33745,invert,invert,invert(•),,,,,none,,none,H5,helper,,,pat_91d6789c67994948,W1,pat_0936609e1ae6165b,invert(H5),W1 = invert(H5),"{""input"":[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]}","[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769024040967_evnpep8tk,1,11,11,1,1,s1769025456590_641,1769025456590,12076,add,add,"add(•, 1)",,,,H17,helper,W1,intermediate,,none,pat_fee303a45ba57f05,pat_0936609e1ae6165b,,W2,pat_a5e22a214ab75ec8,"add(H17, W1)","W2 = add(H17, W1)","{""a"":[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]],""b"":[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]}","[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769024040967_evnpep8tk,1,12,12,1,0,s1769025604231_134,1769025604231,144372,invert,invert,invert(•),,,square,,none,,none,square,primitive,,,,W1,pat_47865e4c5776e3ec,invert(square),W1 = invert(square),"{""input"":[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]}","[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769024040967_evnpep8tk,1,12,12,1,1,s1769025621042_418,1769025621042,16811,add,add,"add(•, 1)",square,,,square,primitive,W1,intermediate,,none,,pat_47865e4c5776e3ec,,W2,pat_4dfbfbed73f09bec,"add(square, W1)","W2 = add(square, W1)","{""a"":[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]],""b"":[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]}","[[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769024040967_evnpep8tk,1,12,12,1,2,s1769025735126_390,1769025735126,114084,subtract,subtract,"subtract(•, •)",,,,H6,helper,H17,helper,,none,pat_6df80d53c7b86d28,pat_fee303a45ba57f05,,W3,pat_c7086da7a0bb3ab1,"subtract(H6, H17)","W3 = subtract(H6, H17)","{""a"":[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]],""b"":[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]}","[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
