participant_uid,participant_index,trial_number,pattern_id,success,source,action,timestamp,op_fn,operation_text,pattern_key,pattern_json,favorite_id,helper_id
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078262548,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078267247,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078270364,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078281897,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078289949,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078309396,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078316830,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078325845,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078339896,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078355430,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078366413,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078371763,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078377069,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078382862,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078395466,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078400063,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078405579,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078417679,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078423429,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078428230,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078437313,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078443046,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078457496,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078481747,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078493413,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078505212,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078508730,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078514562,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,cancel,1769078522462,,,,,,
P_1769079140223_6obbhgpv0,22,4,4,1,previewActions,confirm,1769078527678,,,,,,
P_1769079140223_6obbhgpv0,22,5,5,1,favoriteActions,use,1769078544629,add,"add(•, •)",pat_e9734e8621537853,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769078132881_10,H376
P_1769079140223_6obbhgpv0,22,5,5,1,favoriteActions,use,1769078547056,add,"add(•, •)",pat_e9734e8621537853,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769078132881_10,H376
P_1769079140223_6obbhgpv0,22,5,5,1,favoriteActions,use,1769078558128,add,"add(1, •)",pat_214f303e67450c06,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,0,1],[1,0,1,0,0,0,0,0,0,1],[1,0,0,1,0,0,0,0,0,1],[1,0,0,0,1,0,0,0,0,1],[1,0,0,0,0,1,0,0,0,1],[1,0,0,0,0,0,1,0,0,1],[1,0,0,0,0,0,0,1,0,1],[1,0,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769078174498_842,H377
P_1769079140223_6obbhgpv0,22,5,5,1,favoriteActions,use,1769078559479,reflect_vertical,reflect_vertical(•),pat_7d15627e6c402542,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,1,1],[1,0,0,0,0,0,0,1,0,1],[1,0,0,0,0,0,1,0,0,1],[1,0,0,0,0,1,0,0,0,1],[1,0,0,0,1,0,0,0,0,1],[1,0,0,1,0,0,0,0,0,1],[1,0,1,0,0,0,0,0,0,1],[1,1,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769078271579_419,H379
P_1769079140223_6obbhgpv0,22,5,5,1,favoriteActions,add,1769078563013,add,"add(1, •)",pat_4e0d530eae420085,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769078563012_314,H386
P_1769079140223_6obbhgpv0,22,5,5,1,previewActions,confirm,1769078551295,,,,,,
P_1769079140223_6obbhgpv0,22,5,5,1,previewActions,confirm,1769078561828,,,,,,
P_1769079140223_6obbhgpv0,22,6,6,1,favoriteActions,use,1769078569462,add,"add(1, •)",pat_4e0d530eae420085,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769078563012_314,H386
P_1769079140223_6obbhgpv0,22,6,6,1,favoriteActions,use,1769078574111,add,"add(1, •)",pat_4e0d530eae420085,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769078563012_314,H386
P_1769079140223_6obbhgpv0,22,6,6,1,favoriteActions,add,1769078577747,invert,invert(•),pat_ee6d72e752d9b05f,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769078577746_694,H387
P_1769079140223_6obbhgpv0,22,6,6,1,previewActions,cancel,1769078572195,,,,,,
P_1769079140223_6obbhgpv0,22,6,6,1,previewActions,confirm,1769078576545,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078605512,invert,invert(•),pat_ee6d72e752d9b05f,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769078577746_694,H387
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078645762,invert,invert(•),pat_ee6d72e752d9b05f,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769078577746_694,H387
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078672027,subtract,"subtract(7, 17)",pat_a300f6625eb02aa9,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]",fav_1769078529046_81,H385
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078674094,subtract,"subtract(7, 17)",pat_a300f6625eb02aa9,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]",fav_1769078529046_81,H385
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078680612,subtract,"subtract(7, 17)",pat_a300f6625eb02aa9,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]",fav_1769078529046_81,H385
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078682645,subtract,"subtract(7, 17)",pat_a300f6625eb02aa9,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]",fav_1769078529046_81,H385
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078690344,add,"add(•, •)",pat_cffbf4ea0f005f07,"[[1,0,0,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,1,0,0,0],[0,0,0,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0,0,1]]",fav_1769078357152_495,H381
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078690912,reflect_vertical,reflect_vertical(•),pat_0262d2f9d0769abf,"[[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1,0,0],[0,0,0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,1,0,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,0,0,0]]",fav_1769078411812_912,H382
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,add,1769078695746,add,"add(•, •)",pat_ac83589f1f60c0fa,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]",fav_1769078695745_41,H388
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,add,1769078713413,add,"add(•, •)",pat_4758c03c45bc496b,"[[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0]]",fav_1769078713412_629,H389
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,add,1769078730628,reflect_vertical,reflect_vertical(•),pat_6db72011d826e443,"[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",fav_1769078730627_400,H390
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078733062,add,"add(•, •)",pat_4758c03c45bc496b,"[[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0]]",fav_1769078713412_629,H389
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078733628,reflect_vertical,reflect_vertical(•),pat_6db72011d826e443,"[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",fav_1769078730627_400,H390
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,add,1769078737911,add,"add(3, 4)",pat_56bad5b69a7f57c7,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769078737910_288,H391
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,add,1769078748579,reflect_horizontal,reflect_horizontal(•),pat_309ac3ab174c34af,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769078748578_863,H392
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078751128,reflect_horizontal,reflect_horizontal(•),pat_309ac3ab174c34af,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769078748578_863,H392
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078752745,add,"add(3, 4)",pat_56bad5b69a7f57c7,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769078737910_288,H391
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,add,1769078759312,add,"add(6, 5)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769078759311_250,H393
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078763061,add,"add(6, 5)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769078759311_250,H393
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,use,1769078763878,add,"add(•, •)",pat_ac83589f1f60c0fa,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]",fav_1769078695745_41,H388
P_1769079140223_6obbhgpv0,22,7,7,1,favoriteActions,add,1769078767195,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078613411,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,cancel,1769078621113,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,cancel,1769078623712,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,cancel,1769078647211,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,cancel,1769078667662,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,cancel,1769078675379,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,cancel,1769078683746,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078693628,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078712395,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078728612,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078736833,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,cancel,1769078743311,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078747178,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078758327,,,,,,
P_1769079140223_6obbhgpv0,22,7,7,1,previewActions,confirm,1769078765995,,,,,,
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078780960,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078781527,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078782524,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078783495,add,"add(6, 5)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769078759311_250,H393
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078789545,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078790844,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078793610,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078794051,add,"add(6, 5)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769078759311_250,H393
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078801744,add,"add(7, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769078767194_378,H394
P_1769079140223_6obbhgpv0,22,8,8,1,favoriteActions,use,1769078802295,add,"add(6, 5)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769078759311_250,H393
