participant_uid,participant_index,trial_number,pattern_id,test_name,success,submitted,started_at,time_spent_ms,time_spent_sec,steps_count_field,steps_len,operations_len,sequence_ops_raw_json,sequence_ops_canonical_json,sequence_ops_canonical_str,sequence_ops_signature,sequence_steps_canonical_json,sequence_steps_symbolic_json,sequence_steps_symbolic_str,helper_add_count,helper_use_count,preview_count,undo_count,primitive_click_count,binary_click_count,transform_click_count,button_click_count,target_pattern_json
P_1769029307983_85g37540x,25,14,14,Pattern-14,0,1,1769029816787,22533,22.533,5,5,5,"[""reflect_horizontal(•)"",""reflect_vertical(•)"",""add(1, •)"",""add(•, 2)"",""add(•, 4)""]","[""reflect_h"",""reflect_v"",""add"",""add"",""add""]",reflect_h -> reflect_v -> add -> add -> add,reflect_h|reflect_v|add|add|add,"[""reflect_h"",""reflect_v"",""add"",""add"",""add""]","[""W1 = reflect_h(line_h)"",""W2 = reflect_v(line_v)"",""W3 = add(W1, line_h)"",""W4 = add(line_v, W2)"",""W5 = add(diag, W4)""]","W1 = reflect_h(line_h) ; W2 = reflect_v(line_v) ; W3 = add(W1, line_h) ; W4 = add(line_v, W2) ; W5 = add(diag, W4)",0,0,5,0,5,3,2,10,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769029294465_dtq2u4zb9,26,1,1,Pattern-01,1,1,1769029604823,158966,158.966,12,12,12,"[""add(•, •)"",""reflect_vertical(1)"",""add(1, 2)"",""add(•, •)"",""reflect_vertical(4)"",""add(4, 4)"",""add(4, 1)"",""reflect_vertical(7)"",""add(1, 2)"",""reflect_horizontal(4)"",""add(4, 10)"",""add(11, 3)""]","[""add"",""reflect_v"",""add"",""add"",""reflect_v"",""add"",""add"",""reflect_v"",""add"",""reflect_h"",""add"",""add""]",add -> reflect_v -> add -> add -> reflect_v -> add -> add -> reflect_v -> add -> reflect_h -> add -> add,add|reflect_v|add|add|reflect_v|add|add|reflect_v|add|reflect_h|add|add,"[""add"",""reflect_v"",""add"",""add"",""reflect_v"",""add"",""add"",""reflect_v"",""add"",""reflect_h"",""add"",""add""]","[""W1 = add(line_v, line_v)"",""W2 = reflect_v(line_v)"",""W3 = add(line_v, W2)"",""W4 = add(line_h, line_h)"",""W5 = reflect_v(line_h)"",""W6 = add(line_h, line_h)"",""W7 = add(line_h, line_v)"",""W8 = reflect_v(W7)"",""W9 = add(line_v, W2)"",""W10 = reflect_h(line_h)"",""W11 = add(line_h, W10)"",""W12 = add(W11, W9)""]","W1 = add(line_v, line_v) ; W2 = reflect_v(line_v) ; W3 = add(line_v, W2) ; W4 = add(line_h, line_h) ; W5 = reflect_v(line_h) ; W6 = add(line_h, line_h) ; W7 = add(line_h, line_v) ; W8 = reflect_v(W7) ; W9 = add(line_v, W2) ; W10 = reflect_h(line_h) ; W11 = add(line_h, W10) ; W12 = add(W11, W9)",0,0,17,1,9,14,6,29,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769029294465_dtq2u4zb9,26,2,2,Pattern-02,1,1,1769029765793,86754,86.754,8,8,8,"[""add(•, •)"",""reflect_horizontal(1)"",""add(1, 2)"",""add(•, •)"",""reflect_vertical(•)"",""add(4, 5)"",""add(3, 6)"",""add(•, 7)""]","[""add"",""reflect_h"",""add"",""add"",""reflect_v"",""add"",""add"",""add""]",add -> reflect_h -> add -> add -> reflect_v -> add -> add -> add,add|reflect_h|add|add|reflect_v|add|add|add,"[""add"",""reflect_h"",""add"",""add"",""reflect_v"",""add"",""add"",""add""]","[""W1 = add(line_h, blank)"",""W2 = reflect_h(line_h)"",""W3 = add(line_h, W2)"",""W4 = add(line_v, blank)"",""W5 = reflect_v(line_v)"",""W6 = add(line_v, W5)"",""W7 = add(W3, W6)"",""W8 = add(square, W7)""]","W1 = add(line_h, blank) ; W2 = reflect_h(line_h) ; W3 = add(line_h, W2) ; W4 = add(line_v, blank) ; W5 = reflect_v(line_v) ; W6 = add(line_v, W5) ; W7 = add(W3, W6) ; W8 = add(square, W7)",3,0,10,1,11,10,4,25,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769029294465_dtq2u4zb9,26,3,3,Pattern-03,1,1,1769029854554,157358,157.358,5,5,5,"[""invert(•)"",""invert(•)"",""invert(•)"",""invert(•)"",""overlap(1, 2)""]","[""invert"",""invert"",""invert"",""invert"",""overlap""]",invert -> invert -> invert -> invert -> overlap,invert|invert|invert|invert|overlap,"[""invert"",""invert"",""invert"",""invert"",""overlap""]","[""W1 = invert(square)"",""W2 = invert(H424)"",""W3 = invert(square)"",""W4 = invert(square)"",""W5 = overlap(W4, W2)""]","W1 = invert(square) ; W2 = invert(H424) ; W3 = invert(square) ; W4 = invert(square) ; W5 = overlap(W4, W2)",0,6,13,1,4,9,6,19,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769029294465_dtq2u4zb9,26,4,4,Pattern-04,1,1,1769030013920,88315,88.315,6,6,6,"[""add(•, •)"",""add(1, •)"",""invert(•)"",""reflect_vertical(3)"",""overlap(3, 4)"",""overlap(5, 1)""]","[""add"",""add"",""invert"",""reflect_v"",""overlap"",""overlap""]",add -> add -> invert -> reflect_v -> overlap -> overlap,add|add|invert|reflect_v|overlap|overlap,"[""add"",""add"",""invert"",""reflect_v"",""overlap"",""overlap""]","[""W1 = add(square, blank)"",""W2 = add(square, blank)"",""W3 = invert(diag)"",""W4 = reflect_v(W3)"",""W5 = overlap(W3, W4)"",""W6 = overlap(W5, square)""]","W1 = add(square, blank) ; W2 = add(square, blank) ; W3 = invert(diag) ; W4 = reflect_v(W3) ; W5 = overlap(W3, W4) ; W6 = overlap(W5, square)",0,0,7,1,8,6,4,18,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769029294465_dtq2u4zb9,26,5,5,Pattern-05,1,1,1769030104243,67277,67.277,8,8,8,"[""add(•, •)"",""invert(•)"",""reflect_diag(2)"",""reflect_vertical(3)"",""add(2, 4)"",""overlap(4, 2)"",""invert(6)"",""add(7, 1)""]","[""add"",""invert"",""reflect_d"",""reflect_v"",""add"",""overlap"",""invert"",""add""]",add -> invert -> reflect_d -> reflect_v -> add -> overlap -> invert -> add,add|invert|reflect_d|reflect_v|add|overlap|invert|add,"[""add"",""invert"",""reflect_d"",""reflect_v"",""add"",""overlap"",""invert"",""add""]","[""W1 = add(square, square)"",""W2 = invert(diag)"",""W3 = reflect_d(W2)"",""W4 = reflect_v(W3)"",""W5 = add(W3, W4)"",""W6 = overlap(W4, W3)"",""W7 = invert(W6)"",""W8 = add(W7, square)""]","W1 = add(square, square) ; W2 = invert(diag) ; W3 = reflect_d(W2) ; W4 = reflect_v(W3) ; W5 = add(W3, W4) ; W6 = overlap(W4, W3) ; W7 = invert(W6) ; W8 = add(W7, square)",1,0,9,1,5,6,4,15,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769029294465_dtq2u4zb9,26,6,6,Pattern-06,1,1,1769030173530,23313,23.313,3,3,3,"[""invert(•)"",""invert(•)"",""overlap(1, 2)""]","[""invert"",""invert"",""overlap""]",invert -> invert -> overlap,invert|invert|overlap,"[""invert"",""invert"",""overlap""]","[""W1 = invert(H427)"",""W2 = invert(square)"",""W3 = overlap(W1, W2)""]","W1 = invert(H427) ; W2 = invert(square) ; W3 = overlap(W1, W2)",0,4,3,1,1,2,2,5,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769029294465_dtq2u4zb9,26,7,7,Pattern-07,1,1,1769030198850,9662,9.662,1,1,1,"[""add(•, •)""]","[""add""]",add,add,"[""add""]","[""W1 = add(H427, H424)""]","W1 = add(H427, H424)",0,3,1,1,0,1,0,1,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769029294465_dtq2u4zb9,26,8,8,Pattern-08,0,1,1769030210520,266238,266.238,9,9,9,"[""add(•, •)"",""add(•, •)"",""reflect_horizontal(•)"",""add(•, •)"",""invert(•)"",""reflect_diag(5)"",""add(5, 5)"",""reflect_vertical(5)"",""overlap(8, 5)""]","[""add"",""add"",""reflect_h"",""add"",""invert"",""reflect_d"",""add"",""reflect_v"",""overlap""]",add -> add -> reflect_h -> add -> invert -> reflect_d -> add -> reflect_v -> overlap,add|add|reflect_h|add|invert|reflect_d|add|reflect_v|overlap,"[""add"",""add"",""reflect_h"",""add"",""invert"",""reflect_d"",""add"",""reflect_v"",""overlap""]","[""W1 = add(H424, blank)"",""W2 = add(square, square)"",""W3 = reflect_h(H426)"",""W4 = add(H427, blank)"",""W5 = invert(diag)"",""W6 = reflect_d(W5)"",""W7 = add(W6, W6)"",""W8 = reflect_v(W7)"",""W9 = overlap(W8, W7)""]","W1 = add(H424, blank) ; W2 = add(square, square) ; W3 = reflect_h(H426) ; W4 = add(H427, blank) ; W5 = invert(diag) ; W6 = reflect_d(W5) ; W7 = add(W6, W6) ; W8 = reflect_v(W7) ; W9 = overlap(W8, W7)",0,5,22,1,9,19,11,39,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769029294465_dtq2u4zb9,26,9,9,Pattern-09,0,1,1769030478774,97132,97.132,3,3,3,"[""add(•, •)"",""reflect_vertical(•)"",""reflect_horizontal(•)""]","[""add"",""reflect_v"",""reflect_h""]",add -> reflect_v -> reflect_h,add|reflect_v|reflect_h,"[""add"",""reflect_v"",""reflect_h""]","[""W1 = add(square, H427)"",""W2 = reflect_v(tri)"",""W3 = reflect_h(tri)""]","W1 = add(square, H427) ; W2 = reflect_v(tri) ; W3 = reflect_h(tri)",0,7,5,1,12,5,13,30,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769029294465_dtq2u4zb9,26,10,10,Pattern-10,0,1,1769030577911,250819,250.819,8,8,8,"[""invert(•)"",""add(•, •)"",""invert(2)"",""overlap(1, 3)"",""add(•, •)"",""invert(5)"",""add(5, 6)"",""add(•, •)""]","[""invert"",""add"",""invert"",""overlap"",""add"",""invert"",""add"",""add""]",invert -> add -> invert -> overlap -> add -> invert -> add -> add,invert|add|invert|overlap|add|invert|add|add,"[""invert"",""add"",""invert"",""overlap"",""add"",""invert"",""add"",""add""]","[""W1 = invert(square)"",""W2 = add(H425, H426)"",""W3 = invert(W2)"",""W4 = overlap(W1, W3)"",""W5 = add(tri, tri)"",""W6 = invert(tri)"",""W7 = add(tri, W6)"",""W8 = add(H426, H426)""]","W1 = invert(square) ; W2 = add(H425, H426) ; W3 = invert(W2) ; W4 = overlap(W1, W3) ; W5 = add(tri, tri) ; W6 = invert(tri) ; W7 = add(tri, W6) ; W8 = add(H426, H426)",0,6,19,1,13,20,8,41,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769029294465_dtq2u4zb9,26,11,11,Pattern-11,1,1,1769030830741,144081,144.081,7,7,7,"[""invert(•)"",""overlap(•, •)"",""invert(•)"",""add(•, •)"",""reflect_vertical(•)"",""add(4, 5)"",""add(1, 6)""]","[""invert"",""overlap"",""invert"",""add"",""reflect_v"",""add"",""add""]",invert -> overlap -> invert -> add -> reflect_v -> add -> add,invert|overlap|invert|add|reflect_v|add|add,"[""invert"",""overlap"",""invert"",""add"",""reflect_v"",""add"",""add""]","[""W1 = invert(H424)"",""W2 = overlap(H424, square)"",""W3 = invert(blank)"",""W4 = add(diag, diag)"",""W5 = reflect_v(diag)"",""W6 = add(diag, W5)"",""W7 = add(W1, W6)""]","W1 = invert(H424) ; W2 = overlap(H424, square) ; W3 = invert(blank) ; W4 = add(diag, diag) ; W5 = reflect_v(diag) ; W6 = add(diag, W5) ; W7 = add(W1, W6)",0,12,10,1,8,8,12,28,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]"
P_1769029294465_dtq2u4zb9,26,12,12,Pattern-12,1,1,1769030976834,126175,126.175,8,8,8,"[""add(•, •)"",""invert(•)"",""overlap(1, 2)"",""overlap(3, •)"",""add(•, •)"",""overlap(2, 1)"",""add(•, •)"",""add(7, 3)""]","[""add"",""invert"",""overlap"",""overlap"",""add"",""overlap"",""add"",""add""]",add -> invert -> overlap -> overlap -> add -> overlap -> add -> add,add|invert|overlap|overlap|add|overlap|add|add,"[""add"",""invert"",""overlap"",""overlap"",""add"",""overlap"",""add"",""add""]","[""W1 = add(H424, square)"",""W2 = invert(H427)"",""W3 = overlap(W1, W2)"",""W4 = overlap(W3, square)"",""W5 = add(H424, square)"",""W6 = overlap(W2, W5)"",""W7 = add(square, square)"",""W8 = add(square, W6)""]","W1 = add(H424, square) ; W2 = invert(H427) ; W3 = overlap(W1, W2) ; W4 = overlap(W3, square) ; W5 = add(H424, square) ; W6 = overlap(W2, W5) ; W7 = add(square, square) ; W8 = add(square, W6)",0,4,16,1,11,17,1,29,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769029294465_dtq2u4zb9,26,13,13,Pattern-13,1,1,1769031105016,27870,27.87,3,3,3,"[""add(•, •)"",""invert(•)"",""overlap(1, 2)""]","[""add"",""invert"",""overlap""]",add -> invert -> overlap,add|invert|overlap,"[""add"",""invert"",""overlap""]","[""W1 = add(H427, H427)"",""W2 = invert(H426)"",""W3 = overlap(W1, W2)""]","W1 = add(H427, H427) ; W2 = invert(H426) ; W3 = overlap(W1, W2)",0,3,3,1,1,2,1,4,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]"
P_1769029294465_dtq2u4zb9,26,14,14,Pattern-14,0,1,1769031134894,194624,194.624,7,7,7,"[""subtract(•, •)"",""add(•, •)"",""invert(•)"",""invert(•)"",""invert(2)"",""overlap(4, 5)"",""invert(•)""]","[""subtract"",""add"",""invert"",""invert"",""invert"",""overlap"",""invert""]",subtract -> add -> invert -> invert -> invert -> overlap -> invert,subtract|add|invert|invert|invert|overlap|invert,"[""subtract"",""add"",""invert"",""invert"",""invert"",""overlap"",""invert""]","[""W1 = subtract(H427, H424)"",""W2 = add(H427, H424)"",""W3 = invert(H427)"",""W4 = invert(blank)"",""W5 = invert(W2)"",""W6 = overlap(W4, W5)"",""W7 = invert(H427)""]","W1 = subtract(H427, H424) ; W2 = add(H427, H424) ; W3 = invert(H427) ; W4 = invert(blank) ; W5 = invert(W2) ; W6 = overlap(W4, W5) ; W7 = invert(H427)",1,23,20,0,2,17,6,25,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]"
P_1769030103067_dl90jq9kw,27,1,1,Pattern-01,1,1,1769028210288,85834,85.834,5,5,5,"[""add(•, •)"",""reflect_vertical(•)"",""reflect_horizontal(•)"",""add(1, 2)"",""add(3, 4)""]","[""add"",""reflect_v"",""reflect_h"",""add"",""add""]",add -> reflect_v -> reflect_h -> add -> add,add|reflect_v|reflect_h|add|add,"[""add"",""reflect_v"",""reflect_h"",""add"",""add""]","[""W1 = add(line_v, line_h)"",""W2 = reflect_v(line_v)"",""W3 = reflect_h(line_h)"",""W4 = add(W1, W2)"",""W5 = add(W3, W4)""]","W1 = add(line_v, line_h) ; W2 = reflect_v(line_v) ; W3 = reflect_h(line_h) ; W4 = add(W1, W2) ; W5 = add(W3, W4)",3,1,6,1,7,5,4,16,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]"
P_1769030103067_dl90jq9kw,27,2,2,Pattern-02,1,1,1769028298132,59428,59.428,4,4,4,"[""add(•, •)"",""add(•, 1)"",""add(2, •)"",""add(3, •)""]","[""add"",""add"",""add"",""add""]",add -> add -> add -> add,add|add|add|add,"[""add"",""add"",""add"",""add""]","[""W1 = add(square, line_v)"",""W2 = add(H430, W1)"",""W3 = add(W2, H431)"",""W4 = add(W3, line_h)""]","W1 = add(square, line_v) ; W2 = add(H430, W1) ; W3 = add(W2, H431) ; W4 = add(W3, line_h)",0,5,4,1,3,4,0,7,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769030103067_dl90jq9kw,27,3,3,Pattern-03,1,1,1769028359566,435528,435.528,11,11,11,"[""invert(•)"",""invert(•)"",""invert(•)"",""subtract(1, •)"",""subtract(4, •)"",""reflect_vertical(•)"",""reflect_vertical(•)"",""subtract(6, 6)"",""subtract(5, 6)"",""reflect_horizontal(•)"",""subtract(9, 10)""]","[""invert"",""invert"",""invert"",""subtract"",""subtract"",""reflect_v"",""reflect_v"",""subtract"",""subtract"",""reflect_h"",""subtract""]",invert -> invert -> invert -> subtract -> subtract -> reflect_v -> reflect_v -> subtract -> subtract -> reflect_h -> subtract,invert|invert|invert|subtract|subtract|reflect_v|reflect_v|subtract|subtract|reflect_h|subtract,"[""invert"",""invert"",""invert"",""subtract"",""subtract"",""reflect_v"",""reflect_v"",""subtract"",""subtract"",""reflect_h"",""subtract""]","[""W1 = invert(square)"",""W2 = invert(blank)"",""W3 = invert(square)"",""W4 = subtract(W3, line_v)"",""W5 = subtract(W4, line_h)"",""W6 = reflect_v(line_v)"",""W7 = reflect_v(line_v)"",""W8 = subtract(W7, W7)"",""W9 = subtract(W5, W7)"",""W10 = reflect_h(line_h)"",""W11 = subtract(W9, W10)""]","W1 = invert(square) ; W2 = invert(blank) ; W3 = invert(square) ; W4 = subtract(W3, line_v) ; W5 = subtract(W4, line_h) ; W6 = reflect_v(line_v) ; W7 = reflect_v(line_v) ; W8 = subtract(W7, W7) ; W9 = subtract(W5, W7) ; W10 = reflect_h(line_h) ; W11 = subtract(W9, W10)",0,1,23,1,44,34,23,101,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]"
P_1769030103067_dl90jq9kw,27,4,4,Pattern-04,1,1,1769028797111,74378,74.378,4,4,4,"[""add(•, •)"",""subtract(1, •)"",""reflect_vertical(•)"",""subtract(2, 3)""]","[""add"",""subtract"",""reflect_v"",""subtract""]",add -> subtract -> reflect_v -> subtract,add|subtract|reflect_v|subtract,"[""add"",""subtract"",""reflect_v"",""subtract""]","[""W1 = add(square, square)"",""W2 = subtract(square, diag)"",""W3 = reflect_v(diag)"",""W4 = subtract(W2, W3)""]","W1 = add(square, square) ; W2 = subtract(square, diag) ; W3 = reflect_v(diag) ; W4 = subtract(W2, W3)",0,0,6,1,10,4,3,17,"[[0,1,1,1,1,1,1,1,1,0],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[0,1,1,1,1,1,1,1,1,0]]"
P_1769030103067_dl90jq9kw,27,5,5,Pattern-05,1,1,1769028873504,43585,43.585,3,3,3,"[""add(•, •)"",""reflect_horizontal(•)"",""add(1, 2)""]","[""add"",""reflect_h"",""add""]",add -> reflect_h -> add,add|reflect_h|add,"[""add"",""reflect_h"",""add""]","[""W1 = add(square, diag)"",""W2 = reflect_h(diag)"",""W3 = add(W1, W2)""]","W1 = add(square, diag) ; W2 = reflect_h(diag) ; W3 = add(W1, W2)",0,0,3,1,3,2,2,7,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]"
P_1769030103067_dl90jq9kw,27,6,6,Pattern-06,1,1,1769028919096,93451,93.451,7,7,7,"[""invert(•)"",""invert(•)"",""invert(•)"",""reflect_horizontal(•)"",""invert(4)"",""overlap(3, 5)"",""overlap(1, 6)""]","[""invert"",""invert"",""invert"",""reflect_h"",""invert"",""overlap"",""overlap""]",invert -> invert -> invert -> reflect_h -> invert -> overlap -> overlap,invert|invert|invert|reflect_h|invert|overlap|overlap,"[""invert"",""invert"",""invert"",""reflect_h"",""invert"",""overlap"",""overlap""]","[""W1 = invert(square)"",""W2 = invert(blank)"",""W3 = invert(diag)"",""W4 = reflect_h(diag)"",""W5 = invert(W4)"",""W6 = overlap(W3, W5)"",""W7 = overlap(W1, W6)""]","W1 = invert(square) ; W2 = invert(blank) ; W3 = invert(diag) ; W4 = reflect_h(diag) ; W5 = invert(W4) ; W6 = overlap(W3, W5) ; W7 = overlap(W1, W6)",0,0,10,1,6,6,6,18,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]"
